Crime Code,year,date_reported,DR_NO,TIME OCC,AREA ,Crm Cd,LAT,LON,Crime Count
626,2013,2013-12-21,650997122,2641,9,3130,170.25990000000002,-591.3676,5
888,2013,2013-12-21,130126183,2030,1,888,34.0423,-118.2678,1
210,2013,2013-12-21,130223950,1600,2,210,34.0596,-118.2749,1
330,2013,2013-12-21,261547491,2800,15,660,68.0523,-236.55270000000002,2
330,2013,2013-12-22,654216860,10700,41,1650,170.27679999999998,-591.3597,5
888,2013,2013-12-22,261547526,1120,15,1776,68.075,-236.5265,2
624,2013,2013-12-22,1042591989,10930,24,4992,272.5006,-946.1571,8
310,2013,2013-12-22,130224029,1500,2,310,34.0509,-118.2642,1
649,2013,2013-12-22,131121777,800,11,649,34.093,-118.2751,1
210,2013,2013-12-22,130223969,245,2,210,34.0599,-118.2622,1
930,2013,2013-12-22,130224016,1700,2,930,34.0558,-118.2609,1
740,2013,2013-12-22,130224253,430,2,740,34.0716,-118.2719,1
510,2013,2013-12-22,131121774,1235,11,510,34.0882,-118.2646,1
480,2013,2013-12-22,130126301,1250,1,480,34.0372,-118.2654,1
626,2013,2013-12-22,651222357,4725,11,3130,170.24850000000004,-591.3333,5
420,2013,2013-12-22,130223996,2000,2,420,34.0731,-118.2746,1
437,2013,2013-12-22,260350266,2135,3,874,68.1215,-236.539,2
662,2013,2013-12-23,131323608,1330,13,662,34.0039,-118.2665,1
624,2013,2013-12-23,520896149,4760,8,2496,136.2385,-473.0798,4
900,2013,2013-12-23,131323575,1420,13,900,34.0205,-118.27,1
220,2013,2013-12-23,131323662,1940,13,220,34.0137,-118.2615,1
510,2013,2013-12-23,391569847,4530,15,1530,102.2285,-354.8211,3
121,2013,2013-12-23,131101270,2000,11,121,34.082,-118.2694,1
354,2013,2013-12-23,131121791,1,11,354,34.1098,-118.2629,1
745,2013,2013-12-23,391649006,431,16,2235,102.1063,-354.8057,3
440,2013,2013-12-23,521798679,7145,17,1760,136.2236,-473.0878,4
740,2013,2013-12-23,130224031,1830,2,740,34.0685,-118.2775,1
812,2013,2013-12-23,130224059,2100,2,812,34.0506,-118.2699,1
330,2013,2013-12-23,130224035,2030,2,330,34.0567,-118.2603,1
310,2013,2013-12-23,390648869,4260,6,930,102.172,-354.8165,3
210,2013,2013-12-23,261449884,2910,14,420,68.0659,-236.5233,2
236,2013,2013-12-23,131323584,1930,13,236,34.0039,-118.2717,1
626,2013,2013-12-23,260448117,4058,4,1252,68.1277,-236.5264,2
649,2013,2013-12-23,130224040,1500,2,649,34.0477,-118.2794,1
350,2013,2013-12-23,131323598,2020,13,350,34.0111,-118.2777,1
420,2013,2013-12-23,261345859,830,13,840,68.163,-236.55599999999998,2
740,2013,2013-12-24,130126404,2100,1,740,34.0401,-118.2668,1
230,2013,2013-12-24,521995879,8240,19,920,136.1788,-473.08639999999997,4
930,2013,2013-12-24,261345922,1675,13,1860,68.1368,-236.54739999999998,2
649,2013,2013-12-24,131121845,800,11,649,34.0942,-118.2745,1
330,2013,2013-12-24,262647311,800,26,660,68.0036,-236.53699999999998,2
510,2013,2013-12-24,393769107,5700,37,1530,102.1527,-354.8094,3
310,2013,2013-12-24,260448177,2830,4,620,68.13050000000001,-236.5409,2
442,2013,2013-12-24,130126389,2205,1,442,34.0451,-118.2604,1
624,2013,2013-12-24,260550601,4530,5,1248,68.0776,-236.54160000000002,2
626,2013,2013-12-24,261547770,3845,15,1252,68.0729,-236.525,2
745,2013,2013-12-24,130126418,1830,1,745,34.0409,-118.2609,1
902,2013,2013-12-24,130224087,700,2,902,34.0646,-118.26299999999999,1
946,2013,2013-12-24,131121858,1700,11,946,34.0917,-118.2796,1
440,2013,2013-12-24,402852029,1800,28,1320,102.0707,-354.806,3
437,2013,2013-12-24,130224072,35,2,437,34.0488,-118.2775,1
354,2013,2013-12-24,261345940,2000,13,708,68.1311,-236.5347,2
930,2013,2013-12-25,523095640,5131,30,3720,136.1573,-473.0786,4
740,2013,2013-12-25,392973964,3280,29,2220,102.05250000000001,-354.8223,3
437,2013,2013-12-25,260448213,630,4,874,68.0938,-236.5466,2
626,2013,2013-12-25,261547803,3840,15,1252,68.0635,-236.5476,2
331,2013,2013-12-25,130224134,1830,2,331,34.0555,-118.2655,1
902,2013,2013-12-25,131121868,1230,11,902,34.0966,-118.2749,1
220,2013,2013-12-25,130224111,100,2,220,34.0507,-118.2776,1
210,2013,2013-12-25,262445544,1300,24,420,68.0829,-236.5384,2
624,2013,2013-12-25,783342028,7270,32,3744,204.3807,-709.6526,6
440,2013,2013-12-25,131121869,1200,11,440,34.091,-118.2788,1
745,2013,2013-12-25,130224124,1,2,745,34.0522,-118.2673,1
230,2013,2013-12-25,130224110,2200,2,230,34.0685,-118.2775,1
900,2013,2013-12-25,130224120,1725,2,900,34.0534,-118.2745,1
901,2013,2013-12-25,131121875,1100,11,901,34.0806,-118.2616,1
330,2013,2013-12-26,652074941,7715,20,1650,170.1849,-591.3399,5
740,2013,2013-12-26,391748648,5635,17,2220,102.15269999999998,-354.7857,3
930,2013,2013-12-26,131301006,2200,13,930,34.0029,-118.274,1
230,2013,2013-12-26,390672569,6270,6,690,102.1761,-354.822,3
350,2013,2013-12-26,131121894,1000,11,350,34.0818,-118.2609,1
310,2013,2013-12-26,522796293,5660,27,1240,136.2609,-473.0728,4
440,2013,2013-12-26,521794388,5020,17,1760,136.2951,-473.07450000000006,4
420,2013,2013-12-26,261547951,3030,15,840,68.0663,-236.5453,2
745,2013,2013-12-26,390774924,3930,7,2235,102.1329,-354.8344,3
235,2013,2013-12-26,130126483,1755,1,235,34.0451,-118.2604,1
626,2013,2013-12-26,651120811,10590,10,3130,170.364,-591.3582,5
810,2013,2013-12-26,141304107,1200,13,810,34.0146,-118.2634,1
510,2013,2013-12-26,261547846,3000,15,1020,68.098,-236.551,2
624,2013,2013-12-26,651023145,8366,9,3120,170.3016,-591.3632,5
442,2013,2013-12-26,131121899,1550,11,442,34.1265,-118.2628,1
745,2013,2013-12-27,262647698,1455,26,1490,68.0067,-236.55110000000002,2
440,2013,2013-12-27,783244875,8010,31,2640,204.3973,-709.6021999999999,6
420,2013,2013-12-27,391672751,4770,16,1260,102.18549999999999,-354.81690000000003,3
649,2013,2013-12-27,130224242,1600,2,649,34.063,-118.2753,1
341,2013,2013-12-27,262647501,2833,26,682,68.0358,-236.54500000000002,2
626,2013,2013-12-27,391772235,5930,17,1878,102.132,-354.8053,3
230,2013,2013-12-27,130224223,805,2,230,34.0588,-118.2706,1
480,2013,2013-12-27,130224303,2200,2,480,34.0672,-118.2741,1
740,2013,2013-12-27,391472679,5175,14,2220,102.19919999999999,-354.8007,3
930,2013,2013-12-27,390574990,4960,5,2790,102.1653,-354.814,3
624,2013,2013-12-27,523096066,6325,30,2496,136.1073,-473.0986,4
310,2013,2013-12-27,521973053,6245,19,1240,136.196,-473.09920000000005,4
812,2013,2013-12-27,131323772,800,13,812,34.0011,-118.274,1
330,2013,2013-12-27,391472643,5290,14,990,102.23330000000001,-354.801,3
510,2013,2013-12-27,131323739,2100,13,510,34.0268,-118.266,1
354,2013,2013-12-27,131121942,1200,11,354,34.1185,-118.2745,1
354,2013,2013-12-28,131121963,1200,11,354,34.1111,-118.2741,1
310,2013,2013-12-28,130224299,1400,2,310,34.0695,-118.2768,1
956,2013,2013-12-28,130126550,1050,1,956,34.0371,-118.2612,1
946,2013,2013-12-28,520897128,7620,8,3784,136.227,-473.087,4
237,2013,2013-12-28,130224261,2030,2,237,34.0607,-118.2725,1
330,2013,2013-12-28,392572350,5575,25,990,102.155,-354.7936,3
649,2013,2013-12-28,260925458,2830,4,1298,68.1279,-236.54829999999998,2
341,2013,2013-12-28,131121966,1300,11,341,34.111,-118.2769,1
740,2013,2013-12-28,260448541,2530,4,1480,68.1006,-236.5505,2
626,2013,2013-12-28,261548077,1350,15,1252,68.0847,-236.55610000000001,2
510,2013,2013-12-28,262445776,2635,24,1020,68.0914,-236.5347,2
440,2013,2013-12-28,521101975,6610,10,1760,136.1849,-473.0834,4
745,2013,2013-12-28,390677563,3755,6,2235,102.1397,-354.8254,3
331,2013,2013-12-28,131323811,2030,13,331,34.0126,-118.27799999999999,1
624,2013,2013-12-28,391772410,6170,17,1872,102.1373,-354.8124,3
626,2013,2013-12-29,130224292,50,2,626,34.0703,-118.26799999999999,1
330,2013,2013-12-29,393971603,90,39,990,102.046,-354.8087,3
910,2013,2013-12-29,130126607,515,1,910,34.0326,-118.2626,1
930,2013,2013-12-29,260448623,3500,4,1860,68.1207,-236.53250000000003,2
900,2013,2013-12-29,131121998,1930,11,900,34.0966,-118.2749,1
946,2013,2013-12-29,131121988,2356,11,946,34.1139,-118.2792,1
341,2013,2013-12-29,130224310,1630,2,341,34.055,-118.2735,1
624,2013,2013-12-29,520799500,3280,7,2496,136.2572,-473.09079999999994,4
440,2013,2013-12-29,130126596,1500,1,440,34.0479,-118.2612,1
210,2013,2013-12-29,260448594,1530,4,420,68.0976,-236.54649999999998,2
740,2013,2013-12-29,130223254,1800,2,740,34.0716,-118.2719,1
420,2013,2013-12-29,130224318,1640,2,420,34.0554,-118.2702,1
510,2013,2013-12-29,262445861,3200,24,1020,68.1274,-236.5491,2
442,2013,2013-12-29,130126581,2145,1,442,34.0451,-118.2604,1
902,2013,2013-12-29,131122015,1852,11,902,34.1147,-118.2736,1
810,2013,2013-12-29,130224302,5,2,810,34.0496,-118.2677,1
510,2013,2013-12-30,260448679,3300,4,1020,68.1428,-236.5587,2
350,2013,2013-12-30,131323915,1100,13,350,34.0038,-118.274,1
341,2013,2013-12-30,131122028,1200,11,341,34.1468,-118.2724,1
928,2013,2013-12-30,131323932,1640,13,928,34.0025,-118.2652,1
440,2013,2013-12-30,261346352,3979,13,880,68.1768,-236.5438,2
624,2013,2013-12-30,130224342,1230,2,624,34.0554,-118.2702,1
121,2013,2013-12-30,130224356,2200,2,121,34.074,-118.2723,1
626,2013,2013-12-30,131323888,1150,13,626,34.0016,-118.2665,1
330,2013,2013-12-30,261346377,2200,13,660,68.1507,-236.5537,2
237,2013,2013-12-30,130224349,2000,2,237,34.071,-118.2623,1
624,2013,2013-12-31,684237901,8075,42,3120,170.1515,-591.3478,5
860,2013,2013-12-31,130224366,2210,2,860,34.0634,-118.26299999999999,1
946,2013,2013-12-31,130224362,1800,2,946,34.0515,-118.2615,1
900,2013,2013-12-31,140204008,1825,2,900,34.058,-118.2682,1
220,2013,2013-12-31,130224396,1930,2,220,34.058,-118.2759,1
310,2013,2013-12-31,533076770,5900,30,1240,136.20080000000002,-473.08359999999993,4
440,2013,2013-12-31,410632414,2735,6,1320,102.1137,-354.8029,3
341,2013,2013-12-31,262244167,2900,22,682,68.2191,-236.5516,2
745,2013,2013-12-31,541861450,4857,18,2980,136.1114,-473.089,4
649,2013,2013-12-31,140204020,1500,2,649,34.058,-118.2715,1
626,2013,2013-12-31,540856754,6195,8,2504,136.2494,-473.0844,4
930,2013,2013-12-31,140204011,2010,2,930,34.0519,-118.2755,1
510,2013,2013-12-31,261346445,300,13,1020,68.1519,-236.53320000000002,2
210,2013,2013-12-31,260448765,3900,4,420,68.10220000000001,-236.53910000000002,2
330,2013,2013-12-31,652923729,8240,28,1650,170.25690000000003,-591.3394999999999,5
354,2013,2013-12-31,260448773,2230,4,708,68.12010000000001,-236.552,2
210,2014,2014-01-01,281508152,2255,15,420,68.0984,-236.5319,2
626,2014,2014-01-01,422812136,4680,28,1878,102.0786,-354.8019,3
900,2014,2014-01-01,140204036,730,2,900,34.0706,-118.2772,1
624,2014,2014-01-01,700520212,4140,5,3120,170.2141,-591.3162,5
320,2014,2014-01-01,141304069,2200,13,320,34.0067,-118.2617,1
310,2014,2014-01-01,141304056,1000,13,310,34.0285,-118.2691,1
341,2014,2014-01-01,140204052,430,2,341,34.0633,-118.2738,1
230,2014,2014-01-01,140204054,1705,2,230,34.0596,-118.26799999999999,1
330,2014,2014-01-01,140104016,2150,1,330,34.0473,-118.2601,1
745,2014,2014-01-01,421612173,5125,16,2235,102.1122,-354.78679999999997,3
420,2014,2014-01-01,140204032,1500,2,420,34.0836,-118.2771,1
920,2014,2014-01-01,140204082,2310,2,920,34.063,-118.2727,1
740,2014,2014-01-01,420612084,2275,6,2220,102.1968,-354.7904,3
649,2014,2014-01-02,140204123,700,2,649,34.0897,-118.2769,1
341,2014,2014-01-02,281308174,1000,13,682,68.1512,-236.54840000000002,2
440,2014,2014-01-02,141304087,1015,13,440,34.0194,-118.2722,1
310,2014,2014-01-02,421512314,5200,15,930,102.2252,-354.81309999999996,3
442,2014,2014-01-02,140204069,950,2,442,34.0573,-118.2699,1
354,2014,2014-01-02,140204158,1600,2,354,34.0676,-118.2685,1
480,2014,2014-01-02,140104117,1500,1,480,34.0458,-118.2614,1
626,2014,2014-01-02,280408198,3675,4,1252,68.1086,-236.5462,2
230,2014,2014-01-02,141304084,1705,13,230,34.02,-118.2648,1
510,2014,2014-01-02,281508141,1430,15,1020,68.0889,-236.54160000000002,2
740,2014,2014-01-02,140104089,400,1,740,34.0473,-118.2601,1
624,2014,2014-01-02,140204103,850,2,624,34.0596,-118.2749,1
420,2014,2014-01-03,281308232,4100,13,840,68.1549,-236.54379999999998,2
354,2014,2014-01-03,141104101,800,11,354,34.1177,-118.264,1
310,2014,2014-01-03,141304127,1,13,310,34.0091,-118.274,1
626,2014,2014-01-03,281308274,3085,13,1252,68.2011,-236.54379999999998,2
761,2014,2014-01-03,140104186,1200,1,761,34.0363,-118.2733,1
510,2014,2014-01-03,140304164,645,3,510,34.0246,-118.2772,1
901,2014,2014-01-03,281508388,1345,15,1802,68.0817,-236.5399,2
440,2014,2014-01-03,282408283,3490,24,880,68.14359999999999,-236.5319,2
664,2014,2014-01-03,141304162,1140,13,664,34.0083,-118.2784,1
210,2014,2014-01-03,140204112,235,2,210,34.0656,-118.2678,1
330,2014,2014-01-03,554038900,6177,40,1320,136.0812,-473.06489999999997,4
624,2014,2014-01-03,280408293,3115,4,1248,68.1266,-236.5402,2
230,2014,2014-01-03,280404635,1045,4,460,68.1362,-236.5358,2
330,2014,2014-01-04,141304227,1800,13,330,34.0029,-118.2762,1
649,2014,2014-01-04,141304151,1,13,649,34.0184,-118.2788,1
626,2014,2014-01-04,280408327,915,4,1252,68.1115,-236.5503,2
230,2014,2014-01-04,140204170,1500,2,230,34.0703,-118.2786,1
810,2014,2014-01-04,140104246,1800,1,810,34.0395,-118.2656,1
341,2014,2014-01-04,140204164,1000,2,341,34.0633,-118.2738,1
237,2014,2014-01-04,141104153,2300,11,237,34.125,-118.2741,1
510,2014,2014-01-04,421612511,2530,16,1530,102.1304,-354.7931,3
930,2014,2014-01-04,281208346,3635,12,1860,68.12729999999999,-236.5211,2
745,2014,2014-01-04,280308356,2415,3,1490,68.09049999999999,-236.5434,2
946,2014,2014-01-04,141104152,2300,11,946,34.125,-118.2741,1
420,2014,2014-01-04,141304198,230,13,420,34.0075,-118.2696,1
740,2014,2014-01-04,700920830,9190,9,3700,170.306,-591.3253,5
442,2014,2014-01-04,140204172,1800,2,442,34.091,-118.2788,1
860,2014,2014-01-04,140204165,1410,2,860,34.0531,-118.2671,1
624,2014,2014-01-04,421712612,3765,17,1872,102.14679999999998,-354.8055,3
440,2014,2014-01-04,281308323,2340,13,880,68.1456,-236.5509,2
900,2014,2014-01-04,140204151,10,2,900,34.0592,-118.2674,1
210,2014,2014-01-04,281508343,35,15,420,68.0618,-236.54649999999998,2
520,2014,2014-01-05,141304274,615,13,520,34.0131,-118.2668,1
420,2014,2014-01-05,141104177,1830,11,420,34.1123,-118.2775,1
510,2014,2014-01-05,281308417,3430,13,1020,68.1938,-236.54860000000002,2
341,2014,2014-01-05,140204246,630,2,341,34.0544,-118.2723,1
230,2014,2014-01-05,560816991,6660,8,920,136.2453,-473.0986,4
121,2014,2014-01-05,140204240,400,2,121,34.0505,-118.2771,1
440,2014,2014-01-05,560916991,5030,9,1760,136.1969,-473.08450000000005,4
740,2014,2014-01-05,282408514,3300,24,1480,68.1048,-236.5257,2
745,2014,2014-01-05,281508519,1800,15,1490,68.089,-236.5403,2
624,2014,2014-01-05,420612853,5700,6,1872,102.1326,-354.81419999999997,3
626,2014,2014-01-05,280404725,3855,4,1252,68.1238,-236.5404,2
310,2014,2014-01-05,280408529,1630,4,620,68.1046,-236.5429,2
310,2014,2014-01-06,280408572,3600,4,620,68.1197,-236.54739999999998,2
740,2014,2014-01-06,421512797,6645,15,2220,102.2043,-354.7978,3
624,2014,2014-01-06,281508644,2890,15,1248,68.08930000000001,-236.5326,2
354,2014,2014-01-06,140204323,900,2,354,34.0619,-118.2702,1
510,2014,2014-01-06,141304290,1800,13,510,34.0111,-118.274,1
330,2014,2014-01-06,281308478,3300,13,660,68.1553,-236.53320000000002,2
341,2014,2014-01-06,141104184,1015,11,341,34.0833,-118.2723,1
662,2014,2014-01-06,140204286,1100,2,662,34.0784,-118.2792,1
230,2014,2014-01-06,704821261,5525,48,1150,170.46919999999997,-591.3232,5
210,2014,2014-01-06,281308464,3110,13,420,68.1471,-236.5498,2
745,2014,2014-01-06,281508594,1060,15,1490,68.07669999999999,-236.538,2
440,2014,2014-01-06,280508583,3060,5,880,68.0666,-236.55689999999998,2
442,2014,2014-01-06,281308492,1675,13,884,68.1828,-236.5347,2
510,2014,2014-01-07,281508672,2200,15,1020,68.0573,-236.55349999999999,2
330,2014,2014-01-07,280308688,4030,3,660,68.116,-236.5399,2
740,2014,2014-01-07,281508696,3230,15,1480,68.09190000000001,-236.55470000000003,2
420,2014,2014-01-07,140204292,1030,2,420,34.0586,-118.2691,1
930,2014,2014-01-07,140204345,415,2,930,34.0632,-118.2771,1
410,2014,2014-01-07,141304358,2200,13,410,34.0093,-118.28,1
354,2014,2014-01-07,561817504,4155,18,1416,136.22959999999998,-473.0761,4
230,2014,2014-01-07,280508652,2960,5,460,68.0804,-236.5478,2
440,2014,2014-01-07,421813079,3265,18,1320,102.10219999999998,-354.8257,3
442,2014,2014-01-07,140204331,1530,2,442,34.0596,-118.2749,1
341,2014,2014-01-07,281508733,2715,15,682,68.0791,-236.5423,2
421,2014,2014-01-07,141304374,1200,13,421,34.0263,-118.2691,1
624,2014,2014-01-07,282608780,4020,26,1248,68.0247,-236.5264,2
235,2014,2014-01-07,140204300,800,2,235,34.0625,-118.2714,1
928,2014,2014-01-08,141304452,140,13,928,34.0001,-118.2762,1
420,2014,2014-01-08,280308920,4010,3,840,68.1098,-236.5353,2
310,2014,2014-01-08,140204350,245,2,310,34.0504,-118.2629,1
888,2014,2014-01-08,141304413,1000,13,888,34.0126,-118.27799999999999,1
860,2014,2014-01-08,140204365,1050,2,860,34.0599,-118.2655,1
230,2014,2014-01-08,140204391,2220,2,230,34.0565,-118.2768,1
330,2014,2014-01-08,281508807,2400,15,660,68.086,-236.5387,2
510,2014,2014-01-08,561917449,5830,19,2040,136.1751,-473.0882,4
440,2014,2014-01-08,281208808,2895,12,880,68.1709,-236.5256,2
341,2014,2014-01-08,140104519,2100,1,341,34.0357,-118.2663,1
626,2014,2014-01-08,140104460,35,1,626,34.0395,-118.2656,1
624,2014,2014-01-08,282408710,2925,24,1248,68.1435,-236.5333,2
331,2014,2014-01-08,140204368,2000,2,331,34.0719,-118.2729,1
745,2014,2014-01-09,422813386,4711,28,2235,102.0592,-354.815,3
930,2014,2014-01-09,563917841,6900,39,3720,136.1904,-473.0603,4
440,2014,2014-01-09,140204416,2100,2,440,34.0539,-118.2712,1
626,2014,2014-01-09,420613271,3510,6,1878,102.1754,-354.8096,3
341,2014,2014-01-09,141104333,2000,11,341,34.1265,-118.2628,1
420,2014,2014-01-09,281308741,3750,13,840,68.1468,-236.5531,2
510,2014,2014-01-09,281409060,1700,14,1020,68.05340000000001,-236.5236,2
210,2014,2014-01-09,141104375,2010,11,210,34.0958,-118.2798,1
310,2014,2014-01-09,141304516,1155,13,310,34.0296,-118.2614,1
888,2014,2014-01-09,140204392,50,2,888,34.0389,-118.2762,1
331,2014,2014-01-09,141304520,900,13,331,34.0316,-118.2657,1
330,2014,2014-01-09,422613260,3801,26,990,102.19250000000001,-354.8007,3
745,2014,2014-01-10,563018078,7620,30,2980,136.127,-473.0906,4
920,2014,2014-01-10,140204483,535,2,920,34.0559,-118.28,1
813,2014,2014-01-10,281508995,2830,15,1626,68.05269999999999,-236.55599999999998,2
442,2014,2014-01-10,141104423,1915,11,442,34.1068,-118.2723,1
354,2014,2014-01-10,141104387,800,11,354,34.1094,-118.2653,1
510,2014,2014-01-10,141304539,800,13,510,34.0149,-118.2709,1
626,2014,2014-01-10,140204463,1530,2,626,34.063,-118.2727,1
888,2014,2014-01-10,140104591,115,1,888,34.0451,-118.2604,1
740,2014,2014-01-10,141304567,2300,13,740,34.025,-118.2618,1
310,2014,2014-01-10,280408979,2430,4,620,68.1277,-236.55169999999998,2
330,2014,2014-01-10,422813548,4500,28,990,102.0788,-354.7979,3
900,2014,2014-01-10,140204497,2155,2,900,34.0469,-118.2733,1
624,2014,2014-01-10,983231884,12535,32,4368,238.3872,-827.8817,7
440,2014,2014-01-10,140104595,545,1,440,34.0451,-118.2604,1
341,2014,2014-01-10,562818336,4930,28,1364,136.1141,-473.07539999999995,4
434,2014,2014-01-10,141304579,2000,13,434,34.0025,-118.2652,1
210,2014,2014-01-10,140204481,1405,2,210,34.0554,-118.2745,1
763,2014,2014-01-10,140204478,1,2,763,34.0692,-118.2792,1
121,2014,2014-01-10,140100527,2320,1,121,34.0401,-118.2668,1
626,2014,2014-01-11,421713665,5360,17,1878,102.13919999999999,-354.80600000000004,3
330,2014,2014-01-11,140104672,2210,1,330,34.0395,-118.2622,1
341,2014,2014-01-11,140204509,700,2,341,34.0544,-118.2767,1
434,2014,2014-01-11,140204504,2330,2,434,34.0693,-118.2711,1
230,2014,2014-01-11,141304614,1340,13,230,34.0073,-118.2728,1
649,2014,2014-01-11,141304610,1200,13,649,34.0011,-118.2783,1
510,2014,2014-01-11,281509073,2070,15,1020,68.06989999999999,-236.5446,2
354,2014,2014-01-11,140204506,1200,2,354,34.0707,-118.2795,1
648,2014,2014-01-11,141304637,1900,13,648,34.0131,-118.2791,1
220,2014,2014-01-11,140204499,220,2,220,34.0768,-118.2666,1
210,2014,2014-01-11,282609293,4265,26,420,68.0175,-236.5307,2
354,2014,2014-01-12,141104461,1200,11,354,34.1098,-118.2629,1
510,2014,2014-01-12,281509177,2950,15,1020,68.08539999999999,-236.5444,2
660,2014,2014-01-12,141100530,1500,11,660,34.1265,-118.2628,1
230,2014,2014-01-12,141104460,430,11,230,34.0911,-118.27600000000001,1
330,2014,2014-01-12,420513838,5300,5,990,102.17729999999999,-354.8135,3
440,2014,2014-01-12,420713757,4315,7,1320,102.133,-354.8227,3
